rule_name,table_name,severity,record_id,issue_description,recommended_action
Opportunity should have an account when available,sales_pipeline,Medium,M2A8EY5Q,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,EJDRMHNC,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,O8C2G4G2,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,HBN3R2TJ,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,O28I4VDY,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,XRWMLGOG,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,MIXJ9F4F,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,39EYEBMK,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,LAYVBSH4,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,8D8JOXP6,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
